Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,City,State,School_Level,Location,During_Classes,Duration_min,Situation,Targets,Shots_Fired
20201014PABRB,10,14,2020,10/14/2020,Bradford Area School District,0,0,0,0,Bradford,PA,,School Bus,Yes,1.0,Intentional Property Damage,Neither,
20201013RIRHP,10,13,2020,10/13/2020,Rhode Island School for the Deaf,1,2,3,0,Providence,RI,K-12,Parking Lot,No,1.0,,Victims Targeted,20
20201012TXNOD,10,12,2020,10/12/2020,North Dallas High School,0,0,0,0,Dallas,TX,High,Parking Lot,Yes,1.0,Escalation of Dispute,Victims Targeted,
20201012MNSHS,10,12,2020,10/12/2020,Shakopee High School,0,0,0,0,Shakopee,MN,High,Field (General),No,,Accidental,Neither,
20201009FLJEJ,10,9,2020,10/9/2020,Jean Ribault High School,0,1,1,0,Jacksonville,FL,High,,,1.0,Accidental,Random Shooting,1
20201005OKSOM,10,5,2020,10/5/2020,Southridge Junior High,0,0,0,0,Moore,OK,High,School Bus,Yes,1.0,,,1
20201005ARKIH,10,5,2020,10/5/2020,KIPP Delta Elementary School,1,1,2,0,West Helena,AR,Elementary,Front of School,Yes,,Domestic w/ Targeted Victim,Victims Targeted,
20201004NEADL,10,4,2020,10/4/2020,Adamís Elementary School,0,0,0,0,Lincoln,NE,Elementary,Parking Lot,No,,Drive-by Shooting,Neither,
20201002PAMAE,10,2,2020,10/2/2020,Marple-Newtown School Bus,0,0,0,0,Exton,PA,,School Bus,,1.0,Intentional Property Damage,Neither,
20200930CADYL,9,30,2020,9/30/2020,Dymally High School,0,2,2,0,Los Angeles,CA,High,Front of School,Yes,1.0,,Victims Targeted,
20200928CTEAN,9,28,2020,9/28/2020,East Rock Community Magnet School,0,1,1,0,New Haven,CT,K-8,Beside Building,No,1.0,,Victims Targeted,
20200925NJHAH,9,25,2020,9/25/2020,Haledon Public School,0,1,1,0,Haledon,NJ,K-8,Beside Building,No,1.0,,,
20200925ILROR,9,25,2020,9/25/2020,Rock Island Academy,0,0,0,0,Rock Island,IL,Elementary,Hallway,No,1.0,,,0
20200924ILMCS,9,24,2020,9/24/2020,McClernand Elementary School,0,0,0,0,Springfield,IL,Elementary,Beside Building,Yes,,Intentional Property Damage,Neither,
20200924CAWAC,9,24,2020,9/24/2020,Walt Hanline Middle School,0,0,0,0,Ceres,CA,Middle,Classroom,Yes,,Illegal Activity,Neither,10
20200923PAWIW,9,23,2020,9/23/2020,William Tennent High School,0,0,0,0,Warminster,PA,High,Parking Lot,No,1.0,Illegal Activity,Victims Targeted,2
20200923FLHIJ,9,23,2020,9/23/2020,Highlands Middle School,0,0,0,0,Jacksonville,FL,Middle,School Bus,Yes,1.0,Intentional Property Damage,Neither,1
20200921CAPLP,9,21,2020,9/21/2020,Pleasant Hill Elementary School,0,0,0,0,Pleasant Hill,CA,Elementary,Beside Building,No,1.0,Suicide/Attempted,Neither,1
20200920UTLIS,9,20,2020,9/20/2020,Liberty Elementary School,0,0,0,0,Salt Lake City,UT,Elementary,Field (General),No,1.0,,,
20200919CAKRS,9,19,2020,9/19/2020,Krouzian Zekarian Vasbouragan Armenian School,0,0,0,0,San Francisco,CA,K-8,Outside on School Property,No,1.0,Intentional Property Damage,Neither,
20200918KYWIL,9,18,2020,9/18/2020,Winburn Middle School,0,1,1,0,Lexington,KY,Middle,Basketball Court,No,1.0,,,
20200917ORDRP,9,17,2020,9/17/2020,Dr. Martin Luther King Jr. Elementary School,0,1,1,0,Portland,OR,Elementary,Outside on School Property,No,1.0,,,
20200917OHELA,9,17,2020,9/17/2020,Ellet High School,0,2,2,0,Akron,OH,High,Football Field/Track,No,1.0,Escalation of Dispute,Both,
20200916WAARG,9,15,2020,9/15/2020,Artondale Elementary School,0,1,1,0,Gig Harbor,WA,Elementary,Beside Building,No,1.0,Illegal Activity,Victims Targeted,
20200916CASOS,9,16,2020,9/16/2020,Sonora High School,1,0,1,0,Sonora,CA,High,Parking Lot,No,1.0,Drive-by Shooting,Victims Targeted,8
20200915UTVIB,9,15,2020,9/15/2020,Viewmont High School,0,0,0,1,Bountiful,UT,High,Front of School,No,1.0,Psychosis,Neither,
20200915SCYOR,9,15,2020,9/15/2020,York County School Bus,0,0,0,0,Rock Hill,SC,,School Bus,Yes,1.0,Intentional Property Damage,Neither,
20200910OHSAC,9,10,2020,9/10/2020,Saint Francis DeSales High School,0,0,0,0,Columbus,OH,High,School Bus,Yes,1.0,Drive-by Shooting,Both,
20200910ILPEP,9,14,2020,9/14/2020,Peoria Public Schools Bus,0,0,0,0,Peoria,IL,,School Bus,Yes,1.0,Drive-by Shooting,Victims Targeted,
20200909TXSOH,9,9,2020,9/9/2020,Southmayd Elementary School,0,1,1,0,Houston,TX,Elementary,Front of School,Yes,1.0,Drive-by Shooting,Victims Targeted,
20200909PAWEW,9,9,2020,9/9/2020,West Bradford Elementary School,0,0,0,0,West Bradford Township,PA,Elementary,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,1
20200904FLLOJ,9,3,2020,9/3/2020,Lone Star Elementary School,0,1,1,0,Jacksonville,FL,Elementary,Beside Building,No,1.0,,,
20200903GADOA,9,3,2020,9/3/2020,Dougherty Comprehensive High School,1,0,1,0,Albany,GA,High,Parking Lot,No,1.0,,Victims Targeted,
20200830TXLOD,8,30,2020,8/30/2020,L.O. Donald Leadership Academy,1,0,1,0,Dallas,TX,Elementary,Playground,No,1.0,Illegal Activity,Victims Targeted,5
20200825MOWEC,8,25,2020,8/25/2020,West Middle School,0,1,1,0,Columbia,MO,Middle,Football Field/Track,No,1.0,,,
20200817MIABG,8,17,2020,8/17/2020,Aberdeen K-8 School,0,1,1,0,Grand Rapids,MI,K-8,Beside Building,No,1.0,,,
20200804PAKEP,8,4,2020,8/4/2020,Kelly Elementary School,1,0,1,0,Pittsburg,PA,Elementary,Beside Building,No,1.0,Unknown,Victims Targeted,
20200729ILCOC,7,29,2020,7/29/2020,Collinsville High School,0,0,0,0,Collinsville,IL,High,Beside Building,No,1.0,Unknown,Neither,0
20200727AZCAO,7,27,2020,7/27/2020,Canyon del Oro High School,0,0,0,1,Oro Valley,AZ,High,Beside Building,No,1.0,Accidental,Neither,
20200721SCBRO,7,21,2020,7/21/2020,Brookdale Elementary School,1,0,1,0,Orangeburg,SC,Elementary,Basketball Court,No,1.0,Escalation of Dispute,,
20200714MIWID,7,14,2020,7/14/2020,Willow Woods Elementary School,0,0,0,0,Detroit,MI,Elementary,Parking Lot,No,1.0,Escalation of Dispute,Neither,
20200704INLAM,7,4,2020,7/4/2020,Lake Hills Elementary School,1,0,1,0,Michigan City,IN,Elementary,Parking Lot,No,1.0,Illegal Activity,Victims Targeted,
20200701ILFRP,7,1,2020,7/1/2020,Frost Elementary School,0,0,0,0,Prospect Heights,IL,Elementary,Parking Lot,No,1.0,Drive-by Shooting,,
20200630OHLAW,6,30,2020,6/30/2020,Lakota Career Readiness Academy,0,0,0,0,West Chester Township,OH,K-12,Front of School,No,,Intentional Property Damage,Neither,
20200627VAHAS,6,27,2020,6/27/2020,Halifax County Middle School,0,0,0,0,South Boston,VA,Middle,Football Field/Track,No,1.0,Escalation of Dispute,,
20200621INCOC,6,21,2020,6/21/2020,Columbus East High School,0,0,0,0,Columbus,IN,High,Beside Building,No,1.0,Intentional Property Damage,Neither,
20200618INJOI,6,18,2020,6/18/2020,Joyce Kilmer School 69,0,0,0,0,Indianapolis,IN,Elementary,Beside Building,No,1.0,Illegal Activity,,
20200616FLTOM,6,16,2020,6/16/2020,Touissant Louverture Elementary School,0,1,1,0,Miami,FL,Elementary,Front of School,No,1.0,Drive-by Shooting,,56
20200603IAGAD,6,3,2020,6/3/2020,Garfield Elementary School,0,1,1,0,Davenport,IA,Elementary,Front of School,No,1.0,Drive-by Shooting,Victims Targeted,>10
20200527OHLUC,5,27,2020,5/27/2020,Luis Munoz Marin Middle School,0,0,0,1,Cleveland,OH,Middle,Parking Lot,No,1.0,Illegal Activity,Victims Targeted,
20200525ALORM,5,25,2020,5/25/2020,O Rourke Elementary School,0,3,3,0,Mobile,AL,Elementary,Parking Lot,No,1.0,Illegal Activity,Victims Targeted,
20200522OHMIC,5,22,2020,5/22/2020,Miles Elementary School,1,0,1,0,Cleveland,OH,Elementary,Beside Building,No,1.0,Unknown,Victims Targeted,
20200519VAWEM,5,19,2020,5/19/2020,West Gate Elementary School,0,0,0,0,Manassas,VA,Elementary,Beside Building,No,1.0,Escalation of Dispute,Victims Targeted,<10
20200515NCSTC,5,15,2020,5/15/2020,Stuart W Cramer High School,0,0,0,0,Cramerton,NC,High,Parking Lot,No,1.0,Illegal Activity,Random Shooting,
20200505CAGOV,5,5,2020,5/5/2020,Golden West High School,3,0,3,0,Visalia,CA,High,Parking Lot,No,1.0,Escalation of Dispute,,
20200419NCABR,4,19,2020,4/19/2020,Abbotts Creek Elementary School,0,0,0,0,Raleigh,NC,Elementary,Parking Lot,No,1.0,Illegal Activity,Victims Targeted,
20200413NEMOO,4,13,2020,4/13/2020,Morton Middle School,0,1,1,0,Omaha,NE,Middle,Parking Lot,No,1.0,Escalation of Dispute,,
20200330GANAS,3,30,2020,3/30/2020,Narvie J. Harris Elementary School,0,3,3,0,Stonecrest,GA,Elementary,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,
20200324LAROM,3,24,2020,3/24/2020,Roy Shelling Elementary School,0,1,1,0,Monroe,LA,Elementary,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,<10
20200318LABOS,3,18,2020,3/18/2020,Booker T. Washington High School,0,1,1,0,Shreveport,LA,High,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,1
20200315TXATH,3,15,2020,3/15/2020,Atascocita High School,1,0,1,0,Humble,TX,High,Football Field/Track,No,1.0,Escalation of Dispute,Victims Targeted,<10
20200313TNPIR,3,13,2020,3/13/2020,Pine View Elementary,0,0,0,0,Rockwood,TN,Elementary,Office,Yes,1.0,Accidental,Neither,1
20200310PASHN,3,10,2020,3/10/2020,Shenango Area Schools (bus),0,0,0,0,New Castle,PA,Elementary,School Bus,Yes,1.0,Indiscriminate Shooting,,1
20200305FLSAW,3,5,2020,3/5/2020,Sagemont School,0,1,1,0,Weston,FL,K-12,Parking Lot,Yes,1.0,Accidental,Random Shooting,1
20200302TXNOF,3,2,2020,3/2/2020,North Forney High School,0,0,0,0,Forney,TX,High,Inside School Building,Yes,1.0,Accidental,Neither,1
20200227FLJET,2,27,2020,2/27/2020,Jefferson High School,0,1,1,0,Tampa,FL,High,Football Field/Track,No,1.0,Accidental,Neither,1
20200221NMCEA,2,21,2020,2/21/2020,Cesar Chavez Community School,0,0,0,0,Albuquerque,NM,Other,Front of School,Yes,1.0,Drive-by Shooting,Victims Targeted,
20200215DCDUW,2,15,2020,2/15/2020,Dunbar High School,1,0,1,0,Washington,DC,High,Front of School,No,1.0,Drive-by Shooting,,
20200213UTWES,2,13,2020,2/13/2020,West High School,0,0,0,0,Salt Lake City,UT,High,Outside on School Property,Yes,1.0,Escalation of Dispute,Victims Targeted,1
20200212MOJOF,2,12,2020,2/12/2020,Johnson-Wabash Elementary School,0,0,0,0,Ferguson,MO,Elementary,School Bus,Yes,1.0,Escalation of Dispute,Victims Targeted,0
20200205NHSEC,2,5,2020,2/5/2020,Second Start Alternative High School,0,0,0,1,Concord,NH,High,Classroom,Yes,1.0,Suicide/Attempted,Victims Targeted,1
20200204LABEA,2,4,2020,2/4/2020,Beau Chene High School,0,0,0,0,Arnaudville,LA,High,Parking Lot,No,1.0,Escalation of Dispute,Neither,1
20200203FLGEJ,2,3,2020,2/3/2020,George Washington Carver Elementary School,0,1,1,0,Jacksonville,FL,Elementary,Parking Lot,No,1.0,Drive-by Shooting,,10
20200201TXHIH,2,1,2020,2/1/2020,Hicks Elementary School,0,1,1,0,Houston,TX,Elementary,Outside on School Property,No,1.0,Illegal Activity,Victims Targeted,1
20200131CADEA,1,31,2020,1/31/2020,Deer Valley High School,1,0,1,0,Antioch,CA,High,Parking Lot,No,1.0,Escalation of Dispute,,
20200128TXLUL,1,28,2020,1/28/2020,Lufkin Middle School,0,1,1,0,Lufkin,TX,High,Front of School,No,1.0,Escalation of Dispute,Victims Targeted,<10
20200128TNWHM,1,28,2020,1/28/2020,White Station High School,0,1,1,0,Memphis,TN,High,Parking Lot,No,1.0,Drive-by Shooting,Both,5
20200128NYMAQ,1,28,2020,1/28/2020,Martin Van Buren High School,0,0,0,0,Queens,NY,High,Beside Building,Yes,1.0,Escalation of Dispute,,1
20200127WAROY,1,27,2020,1/27/2020,Robertson Elementary School,0,0,0,0,Yakima,WA,Elementary,Playground,No,1.0,Illegal Activity,Victims Targeted,0
20200123CAOXO,1,23,2020,1/23/2020,Oxnard's Christa McAuliffe Elementary School,0,1,1,0,Oxnard,CA,Elementary,Playground,Yes,1.0,Drive-by Shooting,Random Shooting,
20200121NEPAL,1,21,2020,1/21/2020,Park Middle School,0,0,0,0,Lincoln,NE,Middle,Parking Lot,No,,Intentional Property Damage,Neither,
20200121ILLIC,1,21,2020,1/21/2020,Lindblom Math & Science Academy High School,0,1,1,0,Chicago,IL,High,Front of School,No,1.0,Illegal Activity,Victims Targeted,
20200119TXNOF,1,19,2020,1/19/2020,North Crowley Ninth Grade Campus,0,2,2,0,Fort Worth,TX,High,Parking Lot,No,1.0,Escalation of Dispute,Both,
20200117SCCAS,1,17,2020,1/17/2020,Cane Bay High School,0,0,0,1,Summerville,SC,High,Parking Lot,Yes,1.0,Suicide/Attempted,Victims Targeted,1
20200117MITHH,1,17,2020,1/17/2020,Three Fires Elementary School,0,1,1,0,Howell,MI,Elementary,Parking Lot,Yes,1.0,Accidental,Neither,1
20200114TXPOM,1,14,2020,1/14/2020,Poteet High School,0,0,0,0,Mesquite,TX,High,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,
20200114TXBEH,1,14,2020,1/14/2020,Bellaire High School,1,0,1,0,Houston,TX,High,Classroom,Yes,1.0,Accidental,Neither,1
20200111TXELD,1,11,2020,1/11/2020,Ellis Davis Field House,1,1,2,0,Dallas,TX,High,Gym,No,1.0,Escalation of Dispute,Both,
20200110MSMCJ,1,10,2020,1/10/2020,McWillie Elementary School,0,1,1,0,Jackson,MS,Middle,School Bus,Yes,1.0,Unknown,,
20200108FLGLB,1,8,2020,1/8/2020,Glades Central Community High School,0,0,0,0,Belle Glade,FL,High,Parking Lot,Yes,1.0,Accidental,Neither,1
20200107WASOK,1,7,2020,1/7/2020,Southridge High School,0,0,0,0,Kennewick,WA,High,Beside Building,No,,Intentional Property Damage,Neither,
20191228MOMAS,12,28,2019,12/28/2019,Mason-Clark Middle School,1,0,1,0,East St. Louis,IL,Middle,Parking Lot,No,1.0,Unknown,Victims Targeted,
20191221LAWES,12,21,2019,12/21/2019,West St. John Elementary School,0,4,4,0,St. John the Baptist Parish,LA,Elementary,Parking Lot,No,1.0,Escalation of Dispute,,
20191219FLLEN,12,19,2019,12/19/2019,Lely High School,1,0,1,0,Naples,FL,High,Parking Lot,No,1.0,Domestic w/ Targeted Victim,Victims Targeted,
20191216CTCAN,12,16,2019,12/16/2019,Catholic Academy of New Haven,0,1,1,0,New Haven,CT,K-8,Beside Building,Yes,1.0,Drive-by Shooting,Victims Targeted,10
20191213VAMAN,12,13,2019,12/13/2019,Maury High School,0,0,0,0,Norfolk,VA,High,Classroom,Yes,1.0,Accidental,Neither,1
20191211KSCHT,12,11,2019,12/11/2019,Chase Middle School,0,0,0,0,Topeka,KS,Middle,School Bus,Yes,1.0,Unknown,,<10
20191211INEVE,12,11,2019,12/11/2019,Evans Elementary School,0,0,0,0,Evansville,IN,Elementary,School Bus,No,1.0,Unknown,,
20191210NJSAJ,12,10,2019,12/10/2019,Sacred Heart School,0,0,0,0,Jersey City,NJ,K-8,Off School Property,Yes,60.0,Indiscriminate Shooting,Neither,>100
20191210KSJCK,12,10,2019,12/10/2019,J C Harmon High School,0,0,0,0,Kansas City,KS,High,Parking Lot (Bus),Yes,1.0,Drive-by Shooting,,10
20191210ALDED,12,10,2019,12/10/2019,Decatur High School,0,0,0,0,Decatur,AL,High,Parking Lot,Yes,1.0,Domestic w/ Targeted Victim,Victims Targeted,<10
20191204NMPIL,12,4,2019,12/4/2019,Picacho Middle School,0,0,0,0,Las Cruces,NM,High,Office,Yes,1.0,Accidental,Neither,1
20191203WITHM,12,3,2019,12/3/2019,Thomas Jefferson Middle School,0,2,2,0,Madison,WI,Middle,School Bus,Yes,1.0,Unknown,Victims Targeted,1
20191203WIOSO,12,3,2019,12/3/2019,Oshkosh West High School,0,1,1,0,Oshkosh,WI,High,Hallway,Yes,1.0,Officer-Involved Shooting,,1
20191202WIWAW,12,2,2019,12/2/2019,Waukesha South High School,0,0,0,0,Waukesha,WI,High,Classroom,Yes,,Bullying,,
20191201ALMOM,12,1,2019,12/1/2019,Mountain Brook High School,1,0,1,0,Mountain Brook,AL,High,Parking Lot,No,1.0,Domestic w/ Targeted Victim,Victims Targeted,
20191126WASAV,11,26,2019,11/26/2019,Sarah J. Anderson Elementary School,0,2,2,1,Vancouver,WA,Elementary,Parking Lot,Yes,1.0,Domestic w/ Targeted Victim,Victims Targeted,<10
20191125ILCAC,11,25,2019,11/25/2019,Catalyst Circle Rock Charter School,0,1,1,0,Chicago,IL,Elementary,Front of School,Yes,1.0,Unknown,Victims Targeted,6
20191124CASEU,11,24,2019,11/24/2019,Searles Elementary School,2,0,2,0,Union City,CA,Elementary,Parking Lot,No,1.0,Illegal Activity,Random Shooting,
20191121ILRIO,11,21,2019,11/21/2019,Rich Central High School,0,1,1,0,Olympia Fields,IL,High,Parking Lot (Bus),Yes,1.0,Intentional Property Damage,Random Shooting,1
20191115NJPLP,11,15,2019,11/15/2019,Pleasantville High School,1,2,3,0,Pleasantville,NJ,High,Football Field/Track,No,1.0,Unknown,Both,6
20191114CASAS,11,14,2019,11/14/2019,Saugus High School,2,3,5,1,Santa Clarita,CA,High,Courtyard,Yes,1.0,Indiscriminate Shooting,Random Shooting,6
20191113CAESL,11,13,2019,11/13/2019,Esteban Torres High School,1,0,1,0,Los Angeles,CA,High,Courtyard,Yes,1.0,Officer-Involved Shooting,,
20191111MDACB,11,11,2019,11/11/2019,Achievement Academy,0,1,1,0,Baltimore,MD,High,Parking Lot,Yes,1.0,Escalation of Dispute,Victims Targeted,<10
20191108TXROD,11,8,2019,11/8/2019,Robert L. Thornton Elementary School,1,0,1,0,Dallas,TX,Elementary,Basketball Court,No,1.0,Escalation of Dispute,Victims Targeted,30
20191108CAEDS,11,8,2019,11/8/2019,Edison High School,0,0,0,0,Stockton,CA,High,Football Field/Track,No,1.0,Escalation of Dispute,,>10
20191029NYNEN,10,29,2019,10/29/2019,New Dawn Charter High School,0,1,1,0,New York,NY,High,Front of School,Yes,1.0,Escalation of Dispute,Both,4
20191027MDLAL,10,27,2019,10/27/2019,Laurel Woods Elementary School,0,1,1,0,Laurel,MD,Elementary,Parking Lot,No,1.0,Escalation of Dispute,Both,<10
20191022NJBRB,10,22,2019,10/22/2019,Brick Memorial High School,0,1,1,0,Brick Township,NJ,High,Off School Property,Yes,1.0,,Victims Targeted,
20191022CARIS,10,22,2019,10/22/2019,Ridgway High School,0,1,1,0,Santa Rosa,CA,High,Beside Building,Yes,1.0,Escalation of Dispute,Victims Targeted,4
20191022MIPOH,10,22,2019,10/22/2019,Poupard Elementary School,0,1,1,0,Harper Woods,MI,Elementary,Playground,No,1.0,Escalation of Dispute,Victims Targeted,99
20191018OHWOT,10,18,2019,10/18/2019,Woodward High School,0,0,0,0,Toledo,OH,High,Football Field/Track,No,1.0,Escalation of Dispute,,
20191018GACRS,10,18,2019,10/18/2019,Creekside High School,0,1,1,0,South Fulton,GA,High,Beside Building,No,1.0,Unknown,,<10
20191015LAGEN,10,15,2019,10/15/2019,George Washington Carver High School,0,1,1,0,New Orleans,LA,High,Off School Property,Yes,1.0,Escalation of Dispute,,
20191011LARAR,10,11,2019,10/11/2019,Rayne High School,0,0,0,0,Rayne,LA,High,Parking Lot,No,1.0,Indiscriminate Shooting,Victims Targeted,20
20191009MAGRL,10,9,2019,10/9/2019,Greenhalge Elementary School,0,5,5,0,Lowell,MA,Elementary,Playground,No,,Indiscriminate Shooting,Random Shooting,
20191008TXWEH,10,8,2019,10/8/2019,Westbury High School,0,1,1,0,Houston,TX,High,Beside Building,No,,Unknown,,
20191008COSHS,10,8,2019,10/8/2019,Sheridan High School,0,1,1,0,Sheridan,CO,High,Beside Building,No,1.0,Escalation of Dispute,Victims Targeted,
20191002GASOA,10,2,2019,10/2/2019,South Atlanta High School,0,0,0,0,Atlanta,GA,High,Field (General),No,1.0,Escalation of Dispute,Neither,1
20190927NCZEC,9,27,2019,9/27/2019,Zebulon B. Vance High School,0,0,0,0,Charlotte,NC,High,Parking Lot,No,1.0,Escalation of Dispute,,<10
20190927CADER,9,27,2019,9/27/2019,De Anza High School,0,3,3,0,Richmond,CA,High,Off School Property,No,1.0,Escalation of Dispute,Both,
20190925DCAIW,9,25,2019,9/25/2019,Aiton Elementary School,0,0,0,0,Washington,DC,Elementary,Classroom,No,1.0,Drive-by Shooting,Random Shooting,99
20190920PASIP,9,20,2019,9/20/2019,Simon Gratz High School Mastery Charter,0,2,2,0,Philadelphia,PA,High,Football Field/Track,No,1.0,Escalation of Dispute,,
20190918MNFOC,10,18,2019,10/18/2019,Fond Du Lac Ojibwe High School,0,1,1,0,Cloquet,MN,High,Outside on School Property,Yes,1.0,Domestic w/ Targeted Victim,Victims Targeted,1
20190916VAPHH,9,16,2019,9/16/2019,Phoebus High School,1,0,1,0,Hampton,VA,High,Parking Lot,Yes,1.0,Unknown,Victims Targeted,<10
20190916ILILK,9,16,2019,9/16/2019,Illinois Central School Bus,0,0,0,0,Kankakee,IL,,School Bus,Yes,1.0,Unknown,Victims Targeted,
20190914TXEAF,9,14,2019,9/14/2019,Eastern Hills High School,0,2,2,0,Fort Worth,TX,High,Football Field/Track,No,1.0,Escalation of Dispute,Both,Oct-30
20190913VAETN,9,13,2019,9/13/2019,Ethel M. Gildersleeve Middle School,0,3,3,0,Newport News,VA,Middle,Football Field/Track,No,1.0,Escalation of Dispute,,
20190913UTGRW,9,13,2019,9/13/2019,Granger High School,0,0,0,0,West Valley City,UT,High,Football Field/Track,No,1.0,Escalation of Dispute,Neither,2
20190912KSMAM,9,12,2019,9/12/2019,Manhattan High School,0,0,0,0,Manhattan,KS,High,Parking Lot,No,1.0,Illegal Activity,,4
20190910SCSOA,9,10,2019,9/10/2019,South Aiken High School,0,0,0,0,Aiken,SC,High,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,1
20190906PAWEM,9,6,2019,9/6/2019,West Palmer High School,0,1,1,0,Morrisville,PA,High,Parking Lot,No,1.0,Escalation of Dispute,,3
20190906PAMCJ,9,6,2019,9/6/2019,McKee Middle School,1,0,1,0,Jeannette,PA,Middle,Football Field/Track,No,1.0,Escalation of Dispute,Victims Targeted,1
20190906ALCEC,9,6,2019,9/6/2019,Center Point High School,0,0,0,0,Center Point,AL,High,Football Field/Track,No,1.0,Indiscriminate Shooting,,8
20190902MDNOB,9,2,2019,9/2/2019,Northwood Elementary School,1,2,3,0,Baltimore,MD,Elementary,Courtyard,No,1.0,Escalation of Dispute,,
20190830OHCET,8,30,2019,8/30/2019,Central Catholic High School,0,1,1,0,Toledo,OH,High,Football Field/Track,No,1.0,Escalation of Dispute,Random Shooting,<10
20190830NCKIK,8,30,2019,8/30/2019,Kinston High School,0,0,0,0,Kingston,NC,High,Parking Lot,No,1.0,Escalation of Dispute,Neither,<10
20190830ALLAM,8,30,2019,8/30/2019,Ladd-Peebles Stadium,0,10,10,0,Mobile,AL,High,Off School Property,No,1.0,Escalation of Dispute,Both,
20190827NYROR,8,27,2019,8/27/2019,Roosevelt High School,0,0,0,0,Roosevelt,NY,High,Field (General),No,1.0,Escalation of Dispute,Victims Targeted,3
20190827CAHOL,8,27,2019,8/27/2019,Hollenbeck Middle School,0,1,1,0,Los Angeles,CA,High,Cafeteria,Yes,1.0,Unknown,,
20190824PAWIP,8,24,2019,8/24/2019,William C. Longstreth Elementary School,1,0,1,0,Philadelphia,PA,Elementary,Playground,No,1.0,Escalation of Dispute,Victims Targeted,6
20190823MOROS,8,23,2019,8/23/2019,Roosevelt High School,1,0,1,0,St. Louis,MO,High,Parking Lot,No,1.0,Unknown,Victims Targeted,
20190823MOPAS,8,23,2019,8/23/2019,Parkway North High School,0,0,0,0,St. Louis,MO,High,Football Field/Track,No,1.0,Escalation of Dispute,,<5
20190823GAPEC,8,23,2019,8/23/2019,Peek's Chapel Elementary School,0,1,1,0,Conyers,GA,Elementary,Outside on School Property,No,1.0,Unknown,,
20190820PASAC,8,20,2019,8/20/2019,Saint Patrick School,0,0,0,0,Carlisle,PA,High,Parking Lot,No,1.0,Accidental,Random Shooting,1
20190817GALAA,8,17,2019,8/17/2019,Lakewood Stadium,0,2,2,0,Atlanta,GA,High,Football Field/Track,No,1.0,Escalation of Dispute,Both,
20190815TNEAN,8,15,2019,8/15/2019,East Magnet High School,0,0,0,0,Nashville,TN,High,Football Field/Track,No,1.0,Escalation of Dispute,,<10
20190809NJWEN,8,9,2019,8/9/2019,West Side High School,0,2,2,0,Newark,NJ,High,Front of School,No,1.0,,,
20190808ALBLM,8,8,2019,8/8/2019,Blount Elementary School,0,0,0,0,Montgomery,AL,Elementary,Parking Lot,Yes,1.0,Escalation of Dispute,Victims Targeted,<10
20190719CAMOS,7,19,2019,7/19/2019,Monroe Clark Middle School,0,0,0,0,San Diego,CA,Middle,Front of School,Yes,1.0,Intentional Property Damage,Neither,
20190711CTBUH,7,11,2019,7/11/2019,Bulkeley High School,1,0,1,0,Hartford,CT,High,Beside Building,No,1.0,Drive-by Shooting,Victims Targeted,
20190702AKWIA,7,2,2019,7/2/2019,Williwaw Elementary School,0,1,1,0,Anchorage,AK,Elementary,Basketball Court,No,1.0,Escalation of Dispute,,<10
20190701NYSCN,7,1,2019,7/1/2019,School of Science and Applied Learning,0,1,1,0,New York,NY,Elementary,Playground,No,1.0,Illegal Activity,Victims Targeted,<10
20190629COJAC,6,29,2019,6/29/2019,Jack Swigert Aerospace Academy,2,0,2,0,Colorado Springs,CO,Elementary,Football Field/Track,No,1.0,Escalation of Dispute,Victims Targeted,
20190621MICAF,6,21,2019,6/21/2019,Carman-Ainsworth High School,0,1,1,0,Flint Township,MI,High,Beside Building,No,1.0,Escalation of Dispute,,<10
20190613NJTAW,6,13,2019,6/13/2019,Tamaques Elementary School,0,0,0,0,Westfield,NJ,Elementary,Parking Lot,No,1.0,Indiscriminate Shooting,,0
20190612PAJEE,6,12,2019,6/12/2019,Jefferson Elementary School,0,0,0,0,Emmaus,PA,Elementary,Parking Lot,No,1.0,Domestic w/ Targeted Victim,Victims Targeted,
20190612DCHEW,6,12,2019,6/12/2019,Hendley Elementary School,0,0,0,0,Washington,DC,Elementary,Front of School,No,1.0,Escalation of Dispute,,7
20190610ILMEW,6,10,2019,6/10/2019,Menta Academy North,0,1,1,0,Waukegan,IL,Other,Front of School,Yes,1.0,Escalation of Dispute,Victims Targeted,
20190606ILGEC,6,6,2019,6/6/2019,Genevieve Melody STEM Elementary School,0,1,1,0,Chicago,IL,Elementary,Basketball Court,No,1.0,Escalation of Dispute,,
20190530DCHEW,5,30,2019,5/30/2019,Hendley Elementary School,0,0,0,0,Washington,DC,Elementary,Front of School,No,1.0,Escalation of Dispute,,
20190522OHSAC,5,22,2019,5/22/2019,Shady Lane Elementary School,1,1,2,0,Columbus,OH,Elementary,Playground,No,1.0,Escalation of Dispute,Both,
